date,account_id,region,product,metric,value
2024-05-21,a_371977,central-3,Storage,DiskReadOps,703
2024-05-21,a_629278,central-3,Storage,DiskWriteOps,26
2024-05-21,a_629278,central-3,Storage,DiskReadOps,196
2024-05-21,a_817245,central-3,Storage,DiskWriteOps,400
2024-05-21,a_817245,central-3,Storage,DiskReadOps,405
2024-05-21,a_329536,central-3,Storage,DiskWriteOps,519
2024-05-21,a_329536,central-3,Storage,DiskReadOps,712
2024-05-21,a_288975,central-3,Storage,DiskWriteOps,500
2024-05-21,a_288975,central-3,Storage,DiskReadOps,733
2024-05-21,a_971809,central-3,Storage,DiskWriteOps,654
2024-05-21,a_971809,central-3,Storage,DiskReadOps,81
2024-05-21,a_896496,central-3,Storage,DiskWriteOps,380
2024-05-21,a_896496,central-3,Storage,DiskReadOps,172
2024-05-21,a_704515,central-3,Storage,DiskWriteOps,447
2024-05-21,a_704515,central-3,Storage,DiskReadOps,263
2024-05-21,a_137712,central-3,Storage,DiskWriteOps,792
2024-05-21,a_137712,central-3,Storage,DiskReadOps,606
2024-05-21,a_993046,central-3,Compute,InstanceHours,461
2024-05-21,a_993046,central-3,Compute,CPUUtilization,598
2024-05-21,a_371977,central-3,Compute,InstanceHours,94
2024-05-21,a_371977,central-3,Compute,CPUUtilization,690
2024-05-21,a_629278,central-3,Compute,InstanceHours,591
2024-05-21,a_629278,central-3,Compute,CPUUtilization,610
2024-05-21,a_817245,central-3,Compute,InstanceHours,693
2024-05-21,a_817245,central-3,Compute,CPUUtilization,713
2024-05-21,a_329536,central-3,Compute,InstanceHours,106
2024-05-21,a_329536,central-3,Compute,CPUUtilization,138
2024-05-21,a_288975,central-3,Compute,InstanceHours,689
2024-05-21,a_288975,central-3,Compute,CPUUtilization,185
2024-05-21,a_971809,central-3,Compute,InstanceHours,769
2024-05-21,a_971809,central-3,Compute,CPUUtilization,594
2024-05-21,a_896496,central-3,Compute,InstanceHours,719
2024-05-21,a_896496,central-3,Compute,CPUUtilization,588
2024-05-21,a_704515,central-3,Compute,InstanceHours,290
2024-05-21,a_704515,central-3,Compute,CPUUtilization,603
2024-05-21,a_137712,central-3,Compute,InstanceHours,143
2024-05-21,a_137712,central-3,Compute,CPUUtilization,400
2024-05-22,a_993046,north-1,Storage,DiskWriteOps,471
2024-05-22,a_993046,north-1,Storage,DiskReadOps,329
2024-05-22,a_371977,north-1,Storage,DiskWriteOps,529
2024-05-22,a_371977,north-1,Storage,DiskReadOps,115
2024-05-22,a_629278,north-1,Storage,DiskWriteOps,679
2024-05-22,a_629278,north-1,Storage,DiskReadOps,731
2024-05-22,a_817245,north-1,Storage,DiskWriteOps,430
2024-05-22,a_817245,north-1,Storage,DiskReadOps,616
2024-05-22,a_329536,north-1,Storage,DiskWriteOps,190
2024-05-22,a_329536,north-1,Storage,DiskReadOps,124
2024-05-22,a_288975,north-1,Storage,DiskWriteOps,10
2024-05-22,a_288975,north-1,Storage,DiskReadOps,791
2024-05-22,a_971809,north-1,Storage,DiskWriteOps,760
2024-05-22,a_971809,north-1,Storage,DiskReadOps,153
2024-05-22,a_896496,north-1,Storage,DiskWriteOps,172
2024-05-22,a_896496,north-1,Storage,DiskReadOps,44
2024-05-22,a_704515,north-1,Storage,DiskWriteOps,604
2024-05-22,a_704515,north-1,Storage,DiskReadOps,44
2024-05-22,a_137712,north-1,Storage,DiskWriteOps,339
2024-05-22,a_137712,north-1,Storage,DiskReadOps,140
2024-05-22,a_993046,north-1,Compute,InstanceHours,71
2024-05-22,a_993046,north-1,Compute,CPUUtilization,682
2024-05-22,a_371977,north-1,Compute,InstanceHours,213
2024-05-22,a_371977,north-1,Compute,CPUUtilization,493
2024-05-22,a_629278,north-1,Compute,InstanceHours,549
2024-05-22,a_629278,north-1,Compute,CPUUtilization,69
2024-05-22,a_817245,north-1,Compute,InstanceHours,357
2024-05-22,a_817245,north-1,Compute,CPUUtilization,165
2024-05-22,a_329536,north-1,Compute,InstanceHours,327
2024-05-22,a_329536,north-1,Compute,CPUUtilization,527
2024-05-22,a_288975,north-1,Compute,InstanceHours,373
2024-05-22,a_288975,north-1,Compute,CPUUtilization,459
2024-05-22,a_971809,north-1,Compute,InstanceHours,229
2024-05-22,a_971809,north-1,Compute,CPUUtilization,584
2024-05-22,a_896496,north-1,Compute,InstanceHours,474
2024-05-22,a_896496,north-1,Compute,CPUUtilization,704
2024-05-22,a_704515,north-1,Compute,InstanceHours,738
2024-05-22,a_704515,north-1,Compute,CPUUtilization,148
2024-05-22,a_137712,north-1,Compute,InstanceHours,1
2024-05-22,a_137712,north-1,Compute,CPUUtilization,759
2024-05-22,a_993046,east-2,Storage,DiskWriteOps,584
2024-05-22,a_993046,east-2,Storage,DiskReadOps,479
2024-05-22,a_371977,east-2,Storage,DiskWriteOps,519
2024-05-22,a_371977,east-2,Storage,DiskReadOps,669
2024-05-22,a_629278,east-2,Storage,DiskWriteOps,0
2024-05-22,a_629278,east-2,Storage,DiskReadOps,769
2024-05-22,a_817245,east-2,Storage,DiskWriteOps,574
2024-05-22,a_817245,east-2,Storage,DiskReadOps,291
2024-05-22,a_329536,east-2,Storage,DiskWriteOps,377
2024-05-22,a_329536,east-2,Storage,DiskReadOps,418
2024-05-22,a_288975,east-2,Storage,DiskWriteOps,122
2024-05-22,a_288975,east-2,Storage,DiskReadOps,698
2024-05-22,a_971809,east-2,Storage,DiskWriteOps,654
2024-05-22,a_971809,east-2,Storage,DiskReadOps,655
2024-05-22,a_896496,east-2,Storage,DiskWriteOps,545
2024-05-22,a_896496,east-2,Storage,DiskReadOps,138
2024-05-22,a_704515,east-2,Storage,DiskWriteOps,699
2024-05-22,a_704515,east-2,Storage,DiskReadOps,599
2024-05-22,a_137712,east-2,Storage,DiskWriteOps,544
2024-05-22,a_137712,east-2,Storage,DiskReadOps,610
2024-05-22,a_993046,east-2,Compute,InstanceHours,794
2024-05-22,a_993046,east-2,Compute,CPUUtilization,713
2024-05-22,a_371977,east-2,Compute,InstanceHours,67
2024-05-22,a_371977,east-2,Compute,CPUUtilization,404
2024-05-22,a_629278,east-2,Compute,InstanceHours,56
2024-05-22,a_629278,east-2,Compute,CPUUtilization,740
2024-05-22,a_817245,east-2,Compute,InstanceHours,769
2024-05-22,a_817245,east-2,Compute,CPUUtilization,659
2024-05-22,a_329536,east-2,Compute,InstanceHours,671
2024-05-22,a_329536,east-2,Compute,CPUUtilization,233
2024-05-22,a_288975,east-2,Compute,InstanceHours,118
2024-05-22,a_288975,east-2,Compute,CPUUtilization,95
2024-05-22,a_971809,east-2,Compute,InstanceHours,402
2024-05-22,a_971809,east-2,Compute,CPUUtilization,707
2024-05-22,a_896496,east-2,Compute,InstanceHours,138
2024-05-22,a_896496,east-2,Compute,CPUUtilization,654
2024-05-22,a_704515,east-2,Compute,InstanceHours,552
2024-05-22,a_704515,east-2,Compute,CPUUtilization,235
2024-05-22,a_137712,east-2,Compute,InstanceHours,715
2024-05-22,a_137712,east-2,Compute,CPUUtilization,174
2024-05-22,a_993046,west-1,Storage,DiskWriteOps,586
2024-05-22,a_993046,west-1,Storage,DiskReadOps,142
2024-05-22,a_371977,west-1,Storage,DiskWriteOps,61
2024-05-22,a_371977,west-1,Storage,DiskReadOps,670
2024-05-22,a_629278,west-1,Storage,DiskWriteOps,792
2024-05-22,a_629278,west-1,Storage,DiskReadOps,724
2024-05-22,a_817245,west-1,Storage,DiskWriteOps,602
2024-05-22,a_817245,west-1,Storage,DiskReadOps,328
2024-05-22,a_329536,west-1,Storage,DiskWriteOps,738
2024-05-22,a_329536,west-1,Storage,DiskReadOps,117
2024-05-22,a_288975,west-1,Storage,DiskWriteOps,410
2024-05-22,a_288975,west-1,Storage,DiskReadOps,376
2024-05-22,a_971809,west-1,Storage,DiskWriteOps,322
2024-05-22,a_971809,west-1,Storage,DiskReadOps,350
2024-05-22,a_896496,west-1,Storage,DiskWriteOps,538
2024-05-22,a_896496,west-1,Storage,DiskReadOps,515
2024-05-22,a_704515,west-1,Storage,DiskWriteOps,513
2024-05-22,a_704515,west-1,Storage,DiskReadOps,12
2024-05-22,a_137712,west-1,Storage,DiskWriteOps,199
2024-05-22,a_137712,west-1,Storage,DiskReadOps,536
2024-05-22,a_993046,west-1,Compute,InstanceHours,374
2024-05-22,a_993046,west-1,Compute,CPUUtilization,607
2024-05-22,a_371977,west-1,Compute,InstanceHours,227
2024-05-22,a_371977,west-1,Compute,CPUUtilization,221
2024-05-22,a_629278,west-1,Compute,InstanceHours,728
2024-05-22,a_629278,west-1,Compute,CPUUtilization,493
2024-05-22,a_817245,west-1,Compute,InstanceHours,95
2024-05-22,a_817245,west-1,Compute,CPUUtilization,35
2024-05-22,a_329536,west-1,Compute,InstanceHours,599
2024-05-22,a_329536,west-1,Compute,CPUUtilization,474
2024-05-22,a_288975,west-1,Compute,InstanceHours,572
2024-05-22,a_288975,west-1,Compute,CPUUtilization,199
2024-05-22,a_971809,west-1,Compute,InstanceHours,241
2024-05-22,a_971809,west-1,Compute,CPUUtilization,177
2024-05-22,a_896496,west-1,Compute,InstanceHours,746
2024-05-22,a_896496,west-1,Compute,CPUUtilization,271
2024-05-22,a_704515,west-1,Compute,InstanceHours,377
2024-05-22,a_704515,west-1,Compute,CPUUtilization,37
2024-05-22,a_137712,west-1,Compute,InstanceHours,522
2024-05-22,a_137712,west-1,Compute,CPUUtilization,564
2024-05-22,a_993046,central-3,Storage,DiskWriteOps,739
2024-05-22,a_993046,central-3,Storage,DiskReadOps,752
2024-05-22,a_371977,central-3,Storage,DiskWriteOps,572
2024-05-22,a_371977,central-3,Storage,DiskReadOps,27
2024-05-22,a_629278,central-3,Storage,DiskWriteOps,417
2024-05-22,a_629278,central-3,Storage,DiskReadOps,30
2024-05-22,a_817245,central-3,Storage,DiskWriteOps,552
2024-05-22,a_817245,central-3,Storage,DiskReadOps,551
2024-05-22,a_329536,central-3,Storage,DiskWriteOps,543
2024-05-22,a_329536,central-3,Storage,DiskReadOps,641
2024-05-22,a_288975,central-3,Storage,DiskWriteOps,97
2024-05-22,a_288975,central-3,Storage,DiskReadOps,481
2024-05-22,a_971809,central-3,Storage,DiskWriteOps,731
2024-05-22,a_971809,central-3,Storage,DiskReadOps,167
2024-05-22,a_896496,central-3,Storage,DiskWriteOps,173
2024-05-22,a_896496,central-3,Storage,DiskReadOps,653
2024-05-22,a_704515,central-3,Storage,DiskWriteOps,6
2024-05-22,a_704515,central-3,Storage,DiskReadOps,221
2024-05-22,a_137712,central-3,Storage,DiskWriteOps,504
2024-05-22,a_137712,central-3,Storage,DiskReadOps,568
2024-05-22,a_993046,central-3,Compute,InstanceHours,139
2024-05-22,a_993046,central-3,Compute,CPUUtilization,439
2024-05-22,a_371977,central-3,Compute,InstanceHours,732
2024-05-22,a_371977,central-3,Compute,CPUUtilization,127
2024-05-22,a_629278,central-3,Compute,InstanceHours,306
2024-05-22,a_629278,central-3,Compute,CPUUtilization,463
2024-05-22,a_817245,central-3,Compute,InstanceHours,453
2024-05-22,a_817245,central-3,Compute,CPUUtilization,519
2024-05-22,a_329536,central-3,Compute,InstanceHours,168
2024-05-22,a_329536,central-3,Compute,CPUUtilization,4
2024-05-22,a_288975,central-3,Compute,InstanceHours,229
2024-05-22,a_288975,central-3,Compute,CPUUtilization,45
2024-05-22,a_971809,central-3,Compute,InstanceHours,280
2024-05-22,a_971809,central-3,Compute,CPUUtilization,20
2024-05-22,a_896496,central-3,Compute,InstanceHours,771
2024-05-22,a_896496,central-3,Compute,CPUUtilization,437
2024-05-22,a_704515,central-3,Compute,InstanceHours,725
2024-05-22,a_704515,central-3,Compute,CPUUtilization,476
2024-05-22,a_137712,central-3,Compute,InstanceHours,102
2024-05-22,a_137712,central-3,Compute,CPUUtilization,346
2024-05-23,a_993046,north-1,Storage,DiskWriteOps,759
2024-05-23,a_993046,north-1,Storage,DiskReadOps,648
2024-05-23,a_371977,north-1,Storage,DiskWriteOps,549
2024-05-23,a_371977,north-1,Storage,DiskReadOps,317
2024-05-23,a_629278,north-1,Storage,DiskWriteOps,114
2024-05-23,a_629278,north-1,Storage,DiskReadOps,120
2024-05-23,a_817245,north-1,Storage,DiskWriteOps,112
2024-05-23,a_817245,north-1,Storage,DiskReadOps,658
2024-05-23,a_329536,north-1,Storage,DiskWriteOps,65
2024-05-23,a_329536,north-1,Storage,DiskReadOps,71
2024-05-23,a_288975,north-1,Storage,DiskWriteOps,255
2024-05-23,a_288975,north-1,Storage,DiskReadOps,294
2024-05-23,a_971809,north-1,Storage,DiskWriteOps,336
2024-05-23,a_971809,north-1,Storage,DiskReadOps,690
2024-05-23,a_896496,north-1,Storage,DiskWriteOps,677
2024-05-23,a_896496,north-1,Storage,DiskReadOps,718
2024-05-23,a_704515,north-1,Storage,DiskWriteOps,657
2024-05-23,a_704515,north-1,Storage,DiskReadOps,191
2024-05-23,a_137712,north-1,Storage,DiskWriteOps,717
2024-05-23,a_137712,north-1,Storage,DiskReadOps,540
2024-05-23,a_993046,north-1,Compute,InstanceHours,606
2024-05-23,a_993046,north-1,Compute,CPUUtilization,373
2024-05-23,a_371977,north-1,Compute,InstanceHours,440
2024-05-23,a_371977,north-1,Compute,CPUUtilization,190
2024-05-23,a_629278,north-1,Compute,InstanceHours,434
2024-05-23,a_629278,north-1,Compute,CPUUtilization,778
2024-05-23,a_817245,north-1,Compute,InstanceHours,519
2024-05-23,a_817245,north-1,Compute,CPUUtilization,19
2024-05-23,a_329536,north-1,Compute,InstanceHours,46
2024-05-23,a_329536,north-1,Compute,CPUUtilization,449
2024-05-23,a_288975,north-1,Compute,InstanceHours,790
2024-05-23,a_288975,north-1,Compute,CPUUtilization,10
2024-05-23,a_971809,north-1,Compute,InstanceHours,145
2024-05-23,a_971809,north-1,Compute,CPUUtilization,417
2024-05-23,a_896496,north-1,Compute,InstanceHours,387
2024-05-23,a_896496,north-1,Compute,CPUUtilization,609
2024-05-23,a_704515,north-1,Compute,InstanceHours,706
2024-05-23,a_704515,north-1,Compute,CPUUtilization,649
2024-05-23,a_137712,north-1,Compute,InstanceHours,87
2024-05-23,a_137712,north-1,Compute,CPUUtilization,565
2024-05-23,a_993046,east-2,Storage,DiskWriteOps,444
2024-05-23,a_993046,east-2,Storage,DiskReadOps,474
2024-05-23,a_371977,east-2,Storage,DiskWriteOps,486
2024-05-23,a_371977,east-2,Storage,DiskReadOps,584
2024-05-23,a_629278,east-2,Storage,DiskWriteOps,691
2024-05-23,a_629278,east-2,Storage,DiskReadOps,615
2024-05-23,a_817245,east-2,Storage,DiskWriteOps,351
2024-05-23,a_817245,east-2,Storage,DiskReadOps,723
2024-05-23,a_329536,east-2,Storage,DiskWriteOps,622
2024-05-23,a_329536,east-2,Storage,DiskReadOps,193
2024-05-23,a_288975,east-2,Storage,DiskWriteOps,508
2024-05-23,a_288975,east-2,Storage,DiskReadOps,27
2024-05-23,a_971809,east-2,Storage,DiskWriteOps,494
2024-05-23,a_971809,east-2,Storage,DiskReadOps,404
2024-05-23,a_896496,east-2,Storage,DiskWriteOps,513
2024-05-23,a_896496,east-2,Storage,DiskReadOps,442
2024-05-23,a_704515,east-2,Storage,DiskWriteOps,782
2024-05-23,a_704515,east-2,Storage,DiskReadOps,110
2024-05-23,a_137712,east-2,Storage,DiskWriteOps,92
2024-05-23,a_137712,east-2,Storage,DiskReadOps,118
2024-05-23,a_993046,east-2,Compute,InstanceHours,327
2024-05-23,a_993046,east-2,Compute,CPUUtilization,288
2024-05-23,a_371977,east-2,Compute,InstanceHours,282
2024-05-23,a_371977,east-2,Compute,CPUUtilization,498
2024-05-23,a_629278,east-2,Compute,InstanceHours,99
2024-05-23,a_629278,east-2,Compute,CPUUtilization,289
2024-05-23,a_817245,east-2,Compute,InstanceHours,554
2024-05-23,a_817245,east-2,Compute,CPUUtilization,92
2024-05-23,a_329536,east-2,Compute,InstanceHours,384
2024-05-23,a_329536,east-2,Compute,CPUUtilization,117
2024-05-23,a_288975,east-2,Compute,InstanceHours,160
2024-05-23,a_288975,east-2,Compute,CPUUtilization,770
2024-05-23,a_971809,east-2,Compute,InstanceHours,103
2024-05-23,a_971809,east-2,Compute,CPUUtilization,596
2024-05-23,a_896496,east-2,Compute,InstanceHours,667
2024-05-23,a_896496,east-2,Compute,CPUUtilization,91
2024-05-23,a_704515,east-2,Compute,InstanceHours,669
2024-05-23,a_704515,east-2,Compute,CPUUtilization,125
2024-05-23,a_137712,east-2,Compute,InstanceHours,649
2024-05-23,a_137712,east-2,Compute,CPUUtilization,478
2024-05-23,a_993046,west-1,Storage,DiskWriteOps,469
2024-05-23,a_993046,west-1,Storage,DiskReadOps,393
2024-05-23,a_371977,west-1,Storage,DiskWriteOps,196
2024-05-23,a_371977,west-1,Storage,DiskReadOps,476
2024-05-23,a_629278,west-1,Storage,DiskWriteOps,127
2024-05-23,a_629278,west-1,Storage,DiskReadOps,493
2024-05-23,a_817245,west-1,Storage,DiskWriteOps,96
2024-05-23,a_817245,west-1,Storage,DiskReadOps,102
2024-05-23,a_329536,west-1,Storage,DiskWriteOps,708
2024-05-23,a_329536,west-1,Storage,DiskReadOps,408
2024-05-23,a_288975,west-1,Storage,DiskWriteOps,364
2024-05-23,a_288975,west-1,Storage,DiskReadOps,630
2024-05-23,a_971809,west-1,Storage,DiskWriteOps,573
2024-05-23,a_971809,west-1,Storage,DiskReadOps,539
2024-05-23,a_896496,west-1,Storage,DiskWriteOps,608
2024-05-23,a_896496,west-1,Storage,DiskReadOps,663
2024-05-23,a_704515,west-1,Storage,DiskWriteOps,714
2024-05-23,a_704515,west-1,Storage,DiskReadOps,330
2024-05-23,a_137712,west-1,Storage,DiskWriteOps,732
2024-05-23,a_137712,west-1,Storage,DiskReadOps,399
2024-05-23,a_993046,west-1,Compute,InstanceHours,5
2024-05-23,a_993046,west-1,Compute,CPUUtilization,623
2024-05-23,a_371977,west-1,Compute,InstanceHours,91
2024-05-23,a_371977,west-1,Compute,CPUUtilization,151
2024-05-23,a_629278,west-1,Compute,InstanceHours,189
2024-05-23,a_629278,west-1,Compute,CPUUtilization,555
2024-05-23,a_817245,west-1,Compute,InstanceHours,670
2024-05-23,a_817245,west-1,Compute,CPUUtilization,595
2024-05-23,a_329536,west-1,Compute,InstanceHours,658
2024-05-23,a_329536,west-1,Compute,CPUUtilization,269
2024-05-23,a_288975,west-1,Compute,InstanceHours,618
2024-05-23,a_288975,west-1,Compute,CPUUtilization,673
2024-05-23,a_971809,west-1,Compute,InstanceHours,781
2024-05-23,a_971809,west-1,Compute,CPUUtilization,505
2024-05-23,a_896496,west-1,Compute,InstanceHours,336
2024-05-23,a_896496,west-1,Compute,CPUUtilization,450
2024-05-23,a_704515,west-1,Compute,InstanceHours,81
2024-05-23,a_704515,west-1,Compute,CPUUtilization,499
2024-05-23,a_137712,west-1,Compute,InstanceHours,439
2024-05-23,a_137712,west-1,Compute,CPUUtilization,567
2024-05-23,a_993046,central-3,Storage,DiskWriteOps,83
2024-05-23,a_993046,central-3,Storage,DiskReadOps,229
2024-05-23,a_371977,central-3,Storage,DiskWriteOps,772
2024-05-23,a_371977,central-3,Storage,DiskReadOps,33
2024-05-23,a_629278,central-3,Storage,DiskWriteOps,515
2024-05-23,a_629278,central-3,Storage,DiskReadOps,795
2024-05-23,a_817245,central-3,Storage,DiskWriteOps,794
2024-05-23,a_817245,central-3,Storage,DiskReadOps,481
2024-05-23,a_329536,central-3,Storage,DiskWriteOps,353
2024-05-23,a_329536,central-3,Storage,DiskReadOps,299
2024-05-23,a_288975,central-3,Storage,DiskWriteOps,547
2024-05-23,a_288975,central-3,Storage,DiskReadOps,348
2024-05-23,a_971809,central-3,Storage,DiskWriteOps,64
2024-05-23,a_971809,central-3,Storage,DiskReadOps,134
2024-05-23,a_896496,central-3,Storage,DiskWriteOps,611
2024-05-23,a_896496,central-3,Storage,DiskReadOps,339
2024-05-23,a_704515,central-3,Storage,DiskWriteOps,592
2024-05-23,a_704515,central-3,Storage,DiskReadOps,157
2024-05-23,a_137712,central-3,Storage,DiskWriteOps,656
2024-05-23,a_137712,central-3,Storage,DiskReadOps,201
2024-05-23,a_993046,central-3,Compute,InstanceHours,715
2024-05-23,a_993046,central-3,Compute,CPUUtilization,251
2024-05-23,a_371977,central-3,Compute,InstanceHours,365
2024-05-23,a_371977,central-3,Compute,CPUUtilization,598
2024-05-23,a_629278,central-3,Compute,InstanceHours,598
2024-05-23,a_629278,central-3,Compute,CPUUtilization,482
2024-05-23,a_817245,central-3,Compute,InstanceHours,117
2024-05-23,a_817245,central-3,Compute,CPUUtilization,778
2024-05-23,a_329536,central-3,Compute,InstanceHours,310
2024-05-23,a_329536,central-3,Compute,CPUUtilization,631
2024-05-23,a_288975,central-3,Compute,InstanceHours,296
2024-05-23,a_288975,central-3,Compute,CPUUtilization,428
2024-05-23,a_971809,central-3,Compute,InstanceHours,41
2024-05-23,a_971809,central-3,Compute,CPUUtilization,347
2024-05-23,a_896496,central-3,Compute,InstanceHours,389
2024-05-23,a_896496,central-3,Compute,CPUUtilization,24
2024-05-23,a_704515,central-3,Compute,InstanceHours,608
2024-05-23,a_704515,central-3,Compute,CPUUtilization,72
2024-05-23,a_137712,central-3,Compute,InstanceHours,332
2024-05-23,a_137712,central-3,Compute,CPUUtilization,123
2024-05-24,a_993046,north-1,Storage,DiskWriteOps,653
2024-05-24,a_993046,north-1,Storage,DiskReadOps,635
2024-05-24,a_371977,north-1,Storage,DiskWriteOps,182
2024-05-24,a_371977,north-1,Storage,DiskReadOps,528
2024-05-24,a_629278,north-1,Storage,DiskWriteOps,207
2024-05-24,a_629278,north-1,Storage,DiskReadOps,44
2024-05-24,a_817245,north-1,Storage,DiskWriteOps,405
2024-05-24,a_817245,north-1,Storage,DiskReadOps,747
2024-05-24,a_329536,north-1,Storage,DiskWriteOps,689
2024-05-24,a_329536,north-1,Storage,DiskReadOps,23
2024-05-24,a_288975,north-1,Storage,DiskWriteOps,84
2024-05-24,a_288975,north-1,Storage,DiskReadOps,356
2024-05-24,a_971809,north-1,Storage,DiskWriteOps,353
2024-05-24,a_971809,north-1,Storage,DiskReadOps,507
2024-05-24,a_896496,north-1,Storage,DiskWriteOps,82
2024-05-24,a_896496,north-1,Storage,DiskReadOps,129
2024-05-24,a_704515,north-1,Storage,DiskWriteOps,445
2024-05-24,a_704515,north-1,Storage,DiskReadOps,215
2024-05-24,a_137712,north-1,Storage,DiskWriteOps,647
2024-05-24,a_137712,north-1,Storage,DiskReadOps,465
2024-05-24,a_993046,north-1,Compute,InstanceHours,706
2024-05-24,a_993046,north-1,Compute,CPUUtilization,137
2024-05-24,a_371977,north-1,Compute,InstanceHours,557
2024-05-24,a_371977,north-1,Compute,CPUUtilization,26
2024-05-24,a_629278,north-1,Compute,InstanceHours,169
2024-05-24,a_629278,north-1,Compute,CPUUtilization,513
2024-05-24,a_817245,north-1,Compute,InstanceHours,411
2024-05-24,a_817245,north-1,Compute,CPUUtilization,440
2024-05-24,a_329536,north-1,Compute,InstanceHours,38
2024-05-24,a_329536,north-1,Compute,CPUUtilization,641
2024-05-24,a_288975,north-1,Compute,InstanceHours,220
2024-05-24,a_288975,north-1,Compute,CPUUtilization,660
2024-05-24,a_971809,north-1,Compute,InstanceHours,548
2024-05-24,a_971809,north-1,Compute,CPUUtilization,166
2024-05-24,a_896496,north-1,Compute,InstanceHours,797
2024-05-24,a_896496,north-1,Compute,CPUUtilization,418
2024-05-24,a_704515,north-1,Compute,InstanceHours,486
2024-05-24,a_704515,north-1,Compute,CPUUtilization,487
2024-05-24,a_137712,north-1,Compute,InstanceHours,105
2024-05-24,a_137712,north-1,Compute,CPUUtilization,678
2024-05-24,a_993046,east-2,Storage,DiskWriteOps,607
2024-05-24,a_993046,east-2,Storage,DiskReadOps,296
2024-05-24,a_371977,east-2,Storage,DiskWriteOps,128
2024-05-24,a_371977,east-2,Storage,DiskReadOps,376
2024-05-24,a_629278,east-2,Storage,DiskWriteOps,466
2024-05-24,a_629278,east-2,Storage,DiskReadOps,560
2024-05-24,a_817245,east-2,Storage,DiskWriteOps,684
2024-05-24,a_817245,east-2,Storage,DiskReadOps,185
2024-05-24,a_329536,east-2,Storage,DiskWriteOps,654
2024-05-24,a_329536,east-2,Storage,DiskReadOps,780
2024-05-24,a_288975,east-2,Storage,DiskWriteOps,516
2024-05-24,a_288975,east-2,Storage,DiskReadOps,59
2024-05-24,a_971809,east-2,Storage,DiskWriteOps,751
2024-05-24,a_971809,east-2,Storage,DiskReadOps,26
2024-05-24,a_896496,east-2,Storage,DiskWriteOps,528
2024-05-24,a_896496,east-2,Storage,DiskReadOps,273
2024-05-24,a_704515,east-2,Storage,DiskWriteOps,74
2024-05-24,a_704515,east-2,Storage,DiskReadOps,554
2024-05-24,a_137712,east-2,Storage,DiskWriteOps,774
2024-05-24,a_137712,east-2,Storage,DiskReadOps,32
2024-05-24,a_993046,east-2,Compute,InstanceHours,337
2024-05-24,a_993046,east-2,Compute,CPUUtilization,451
2024-05-24,a_371977,east-2,Compute,InstanceHours,440
2024-05-24,a_371977,east-2,Compute,CPUUtilization,337
2024-05-24,a_629278,east-2,Compute,InstanceHours,366
2024-05-24,a_629278,east-2,Compute,CPUUtilization,408
2024-05-24,a_817245,east-2,Compute,InstanceHours,518
2024-05-24,a_817245,east-2,Compute,CPUUtilization,121
2024-05-24,a_329536,east-2,Compute,InstanceHours,202
2024-05-24,a_329536,east-2,Compute,CPUUtilization,135
2024-05-24,a_288975,east-2,Compute,InstanceHours,107
2024-05-24,a_288975,east-2,Compute,CPUUtilization,356
2024-05-24,a_971809,east-2,Compute,InstanceHours,797
2024-05-24,a_971809,east-2,Compute,CPUUtilization,60
2024-05-24,a_896496,east-2,Compute,InstanceHours,64
2024-05-24,a_896496,east-2,Compute,CPUUtilization,690
2024-05-24,a_704515,east-2,Compute,InstanceHours,769
2024-05-24,a_704515,east-2,Compute,CPUUtilization,79
2024-05-24,a_137712,east-2,Compute,InstanceHours,21
2024-05-24,a_137712,east-2,Compute,CPUUtilization,507
2024-05-24,a_993046,west-1,Storage,DiskWriteOps,415
2024-05-24,a_993046,west-1,Storage,DiskReadOps,129
2024-05-24,a_371977,west-1,Storage,DiskWriteOps,735
2024-05-24,a_371977,west-1,Storage,DiskReadOps,233
2024-05-24,a_629278,west-1,Storage,DiskWriteOps,295
2024-05-24,a_629278,west-1,Storage,DiskReadOps,161
2024-05-24,a_817245,west-1,Storage,DiskWriteOps,56
2024-05-24,a_817245,west-1,Storage,DiskReadOps,553
2024-05-24,a_329536,west-1,Storage,DiskWriteOps,564
2024-05-24,a_329536,west-1,Storage,DiskReadOps,436
2024-05-24,a_288975,west-1,Storage,DiskWriteOps,172
2024-05-24,a_288975,west-1,Storage,DiskReadOps,636
2024-05-24,a_971809,west-1,Storage,DiskWriteOps,477
2024-05-24,a_971809,west-1,Storage,DiskReadOps,383
2024-05-24,a_896496,west-1,Storage,DiskWriteOps,756
2024-05-24,a_896496,west-1,Storage,DiskReadOps,209
2024-05-24,a_704515,west-1,Storage,DiskWriteOps,584
2024-05-24,a_704515,west-1,Storage,DiskReadOps,14
2024-05-24,a_137712,west-1,Storage,DiskWriteOps,683
2024-05-24,a_137712,west-1,Storage,DiskReadOps,669
2024-05-24,a_993046,west-1,Compute,InstanceHours,789
2024-05-24,a_993046,west-1,Compute,CPUUtilization,576
2024-05-24,a_371977,west-1,Compute,InstanceHours,85
2024-05-24,a_371977,west-1,Compute,CPUUtilization,399
2024-05-24,a_629278,west-1,Compute,InstanceHours,524
2024-05-24,a_629278,west-1,Compute,CPUUtilization,674
2024-05-24,a_817245,west-1,Compute,InstanceHours,186
2024-05-24,a_817245,west-1,Compute,CPUUtilization,277
2024-05-24,a_329536,west-1,Compute,InstanceHours,633
